"vendita_sk","cliente_sk","prodotto_sk","data_sk","spedizione_sk","quantita","ordine_id","prezzo_unitario","sconto","ricavi"
18166,4900,15,1596,9031,1,9308,"223.11","0.00","223.11"
18167,2018,7,2058,9032,1,9309,"407.07","0.00","407.07"
18168,9768,26,1874,9033,1,9310,"909.52","0.00","909.52"
18169,9768,17,1874,9033,1,9310,"632.68","0.00","632.68"
18170,9768,9,1874,9033,1,9310,"1425.18","0.00","1425.18"
18171,8559,10,2097,9034,1,9311,"853.01","0.00","853.01"
18172,8559,28,2097,9034,1,9311,"528.07","15.00","448.86"
18173,4791,24,1954,9035,1,9312,"519.26","10.00","467.33"
18174,4791,23,1954,9035,2,9312,"1284.93","10.00","2312.87"
18175,4791,26,1954,9035,1,9312,"909.52","0.00","909.52"
18176,14293,13,1599,9036,1,9313,"1104.74","5.00","1049.50"
18177,18828,12,1839,9037,1,9314,"1303.57","5.00","1238.39"
18178,18828,15,1839,9037,1,9314,"223.11","5.00","211.95"
18179,18828,21,1839,9037,1,9314,"62.01","15.00","52.71"
18180,1986,24,2112,9038,2,9315,"519.26","10.00","934.67"
18181,1986,15,2112,9038,1,9315,"223.11","0.00","223.11"
18182,5482,28,1562,9039,1,9316,"528.07","5.00","501.67"
18183,7605,12,1702,9040,1,9317,"1303.57","0.00","1303.57"
18184,7605,8,1702,9040,1,9317,"1163.68","0.00","1163.68"
18185,18642,26,1532,9041,2,9318,"909.52","5.00","1728.09"
18186,18642,14,1532,9041,1,9318,"1113.24","0.00","1113.24"
18187,18642,12,1532,9041,1,9318,"1303.57","20.00","1042.86"
18188,18642,16,1532,9041,2,9318,"246.85","0.00","493.70"
18189,12709,25,2082,9042,2,9319,"835.67","10.00","1504.21"
18190,9332,3,1626,9043,1,9320,"1172.87","0.00","1172.87"
18191,9332,33,1626,9043,1,9320,"73.31","0.00","73.31"
18192,13037,5,1939,9044,1,9321,"1325.60","0.00","1325.60"
18193,881,13,1471,9045,1,9322,"1104.74","0.00","1104.74"
18194,881,7,1471,9045,1,9322,"407.07","0.00","407.07"
18195,11888,13,1495,9046,1,9323,"1104.74","0.00","1104.74"
18196,10101,31,1518,9047,2,9324,"110.61","0.00","221.22"
18197,7537,33,1815,9048,2,9325,"73.31","0.00","146.62"
18198,17587,4,2102,9049,1,9326,"855.56","0.00","855.56"
18199,17587,1,2102,9049,1,9326,"859.64","0.00","859.64"
18200,17587,21,2102,9049,2,9326,"62.01","0.00","124.02"
18201,17587,32,2102,9049,2,9326,"225.07","0.00","450.14"
18202,1638,16,1954,9050,1,9327,"246.85","5.00","234.51"
18203,9994,31,1470,9051,3,9328,"110.61","0.00","331.83"
18204,9994,9,1470,9051,2,9328,"1425.18","0.00","2850.36"
18205,9994,5,1470,9051,1,9328,"1325.60","15.00","1126.76"
18206,9994,24,1470,9051,1,9328,"519.26","10.00","467.33"
18207,8070,27,1668,9052,1,9329,"1315.30","5.00","1249.54"
18208,14056,26,2084,9053,1,9330,"909.52","5.00","864.04"
18209,14056,19,2084,9053,1,9330,"1143.41","0.00","1143.41"
18210,14056,27,2084,9053,1,9330,"1315.30","0.00","1315.30"
18211,15279,29,2053,9054,1,9331,"998.86","0.00","998.86"
18212,15279,8,2053,9054,1,9331,"1163.68","0.00","1163.68"
18213,12009,33,1915,9055,1,9332,"73.31","0.00","73.31"
18214,6668,11,1740,9056,2,9333,"1158.25","0.00","2316.50"
18215,5795,21,1654,9057,1,9334,"62.01","0.00","62.01"
18216,5795,1,1654,9057,2,9334,"859.64","20.00","1375.42"
18217,8356,24,1751,9058,1,9335,"519.26","0.00","519.26"
18218,2690,29,1437,9059,2,9336,"998.86","5.00","1897.83"
18219,2690,13,1437,9059,1,9336,"1104.74","0.00","1104.74"
18220,2690,18,1437,9059,1,9336,"209.45","0.00","209.45"
18221,2710,29,1485,9060,1,9337,"998.86","0.00","998.86"
18222,2710,27,1485,9060,1,9337,"1315.30","15.00","1118.01"
18223,2710,11,1485,9060,1,9337,"1158.25","5.00","1100.34"
18224,2710,6,1485,9060,2,9337,"1004.53","0.00","2009.06"
18225,14534,27,1741,9061,1,9338,"1315.30","5.00","1249.54"
18226,14534,34,1741,9061,1,9338,"364.11","0.00","364.11"
18227,14534,3,1741,9061,1,9338,"1172.87","5.00","1114.23"
18228,14534,9,1741,9061,1,9338,"1425.18","0.00","1425.18"
18229,14534,24,1741,9061,1,9338,"519.26","0.00","519.26"
18230,15227,19,1427,9062,1,9339,"1143.41","0.00","1143.41"
18231,15227,1,1427,9062,1,9339,"859.64","15.00","730.69"
18232,15227,3,1427,9062,1,9339,"1172.87","5.00","1114.23"
18233,13071,12,1725,9063,1,9340,"1303.57","0.00","1303.57"
18234,3527,5,1824,9064,1,9341,"1325.60","15.00","1126.76"
18235,3527,35,1824,9064,1,9341,"1082.98","5.00","1028.83"
18236,6237,7,1852,9065,1,9342,"407.07","0.00","407.07"
18237,6237,14,1852,9065,1,9342,"1113.24","0.00","1113.24"
18238,6237,22,1852,9065,2,9342,"70.60","0.00","141.20"
18239,705,1,1494,9066,1,9343,"859.64","5.00","816.66"
18240,9534,18,1692,9067,1,9344,"209.45","0.00","209.45"
18241,17333,24,1501,9068,2,9345,"519.26","0.00","1038.52"
18242,17333,20,1501,9068,1,9345,"922.14","0.00","922.14"
18243,17333,30,1501,9068,1,9345,"1484.42","0.00","1484.42"
18244,9525,8,1536,9069,1,9346,"1163.68","15.00","989.13"
18245,8249,13,1806,9070,1,9347,"1104.74","5.00","1049.50"
18246,8249,1,1806,9070,1,9347,"859.64","0.00","859.64"
18247,10214,23,1876,9071,1,9348,"1284.93","0.00","1284.93"
18248,10214,21,1876,9071,1,9348,"62.01","5.00","58.91"
18249,17715,16,1915,9072,1,9349,"246.85","0.00","246.85"
18250,17715,30,1915,9072,1,9349,"1484.42","0.00","1484.42"
18251,17715,28,1915,9072,3,9349,"528.07","0.00","1584.21"
18252,8162,29,1539,9073,1,9350,"998.86","5.00","948.92"
18253,8162,16,1539,9073,1,9350,"246.85","0.00","246.85"
18254,8162,34,1539,9073,1,9350,"364.11","5.00","345.90"
18255,11912,21,1803,9074,1,9351,"62.01","0.00","62.01"
18256,11365,29,1698,9075,1,9352,"998.86","0.00","998.86"
18257,12019,6,1636,9076,1,9353,"1004.53","0.00","1004.53"
18258,98,18,1485,9077,1,9354,"209.45","0.00","209.45"
18259,14367,28,1651,9078,1,9355,"528.07","10.00","475.26"
18260,14367,20,1651,9078,3,9355,"922.14","0.00","2766.42"
18261,15164,13,1830,9079,1,9356,"1104.74","5.00","1049.50"
18262,15164,29,1830,9079,2,9356,"998.86","5.00","1897.83"
18263,15164,12,1830,9079,2,9356,"1303.57","5.00","2476.78"
18264,11005,13,1881,9080,1,9357,"1104.74","0.00","1104.74"
18265,3723,28,2008,9081,1,9358,"528.07","10.00","475.26"
18266,6222,25,1948,9082,1,9359,"835.67","10.00","752.10"
18267,6480,34,1544,9083,3,9360,"364.11","0.00","1092.33"
18268,6480,16,1544,9083,2,9360,"246.85","0.00","493.70"
18269,14316,14,1794,9084,2,9361,"1113.24","15.00","1892.51"
18270,14479,7,1876,9085,1,9362,"407.07","5.00","386.72"
18271,14479,8,1876,9085,1,9362,"1163.68","10.00","1047.31"
18272,2979,7,1658,9086,2,9363,"407.07","15.00","692.02"
18273,2979,19,1658,9086,1,9363,"1143.41","0.00","1143.41"
18274,3619,6,1423,9087,2,9364,"1004.53","0.00","2009.06"
18275,17468,27,1667,9088,3,9365,"1315.30","0.00","3945.90"
18276,11141,25,2136,9089,1,9366,"835.67","0.00","835.67"
18277,11141,11,2136,9089,1,9366,"1158.25","0.00","1158.25"
18278,19806,20,1670,9090,2,9367,"922.14","0.00","1844.28"
18279,19806,35,1670,9090,1,9367,"1082.98","5.00","1028.83"
18280,15540,32,1527,9091,1,9368,"225.07","10.00","202.56"
18281,14759,27,1607,9092,1,9369,"1315.30","5.00","1249.54"
18282,14759,34,1607,9092,1,9369,"364.11","5.00","345.90"
18283,14759,5,1607,9092,3,9369,"1325.60","5.00","3777.96"
18284,14759,8,1607,9092,1,9369,"1163.68","15.00","989.13"
18285,12398,23,1900,9093,1,9370,"1284.93","0.00","1284.93"
18286,12398,6,1900,9093,1,9370,"1004.53","0.00","1004.53"
18287,1406,30,1632,9094,2,9371,"1484.42","5.00","2820.40"
18288,16393,16,1751,9095,1,9372,"246.85","5.00","234.51"
18289,16393,10,1751,9095,1,9372,"853.01","0.00","853.01"
18290,16393,17,1751,9095,1,9372,"632.68","0.00","632.68"
18291,11756,13,1669,9096,1,9373,"1104.74","5.00","1049.50"
18292,3183,8,1865,9097,1,9374,"1163.68","0.00","1163.68"
18293,3183,23,1865,9097,1,9374,"1284.93","0.00","1284.93"
18294,3183,5,1865,9097,1,9374,"1325.60","5.00","1259.32"
18295,1954,16,1446,9098,1,9375,"246.85","0.00","246.85"
18296,1954,33,1446,9098,1,9375,"73.31","0.00","73.31"
18297,1954,4,1446,9098,1,9375,"855.56","0.00","855.56"
18298,1954,21,1446,9098,1,9375,"62.01","0.00","62.01"
18299,1954,10,1446,9098,1,9375,"853.01","0.00","853.01"
18300,2279,10,1743,9099,1,9376,"853.01","0.00","853.01"
18301,2279,2,1743,9099,1,9376,"445.08","0.00","445.08"
18302,13666,34,1448,9100,1,9377,"364.11","15.00","309.49"
18303,13592,25,1524,9101,1,9379,"835.67","0.00","835.67"
18304,13592,33,1524,9101,1,9379,"73.31","15.00","62.31"
18305,18962,3,2124,9102,1,9380,"1172.87","0.00","1172.87"
18306,18962,2,2124,9102,1,9380,"445.08","15.00","378.32"
18307,19891,22,1594,9103,1,9381,"70.60","0.00","70.60"
18308,19891,24,1594,9103,2,9381,"519.26","5.00","986.59"
18309,13239,7,1832,9104,1,9382,"407.07","5.00","386.72"
18310,13239,29,1832,9104,1,9382,"998.86","0.00","998.86"
18311,14224,2,2009,9105,1,9383,"445.08","15.00","378.32"
18312,10465,17,1523,9106,1,9384,"632.68","5.00","601.05"
18313,6449,33,1742,9107,1,9385,"73.31","0.00","73.31"
18314,6449,24,1742,9107,1,9385,"519.26","0.00","519.26"
18315,905,1,1821,9108,1,9386,"859.64","20.00","687.71"
18316,597,29,1725,9109,1,9387,"998.86","10.00","898.97"
18317,597,34,1725,9109,1,9387,"364.11","0.00","364.11"
18318,18348,17,1656,9110,1,9389,"632.68","0.00","632.68"
18319,1929,14,2022,9111,1,9390,"1113.24","15.00","946.25"
18320,19394,11,2013,9112,1,9391,"1158.25","0.00","1158.25"
18321,19394,8,2013,9112,1,9391,"1163.68","0.00","1163.68"
18322,19394,19,2013,9112,2,9391,"1143.41","0.00","2286.82"
18323,10425,35,1795,9113,1,9392,"1082.98","0.00","1082.98"
18324,10425,4,1795,9113,1,9392,"855.56","0.00","855.56"
18325,10425,18,1795,9113,2,9392,"209.45","0.00","418.90"
18326,11863,9,1899,9114,2,9393,"1425.18","0.00","2850.36"
18327,11863,6,1899,9114,1,9393,"1004.53","0.00","1004.53"
18328,14842,23,1915,9115,1,9394,"1284.93","0.00","1284.93"
18329,2112,4,1803,9116,1,9395,"855.56","0.00","855.56"
18330,2112,10,1803,9116,3,9395,"853.01","0.00","2559.03"
18331,2112,7,1803,9116,1,9395,"407.07","0.00","407.07"
18332,2112,20,1803,9116,1,9395,"922.14","15.00","783.82"
18333,17588,12,1678,9117,2,9396,"1303.57","0.00","2607.14"
18334,17588,8,1678,9117,2,9396,"1163.68","0.00","2327.36"
18335,17588,30,1678,9117,1,9396,"1484.42","0.00","1484.42"
18336,17588,18,1678,9117,1,9396,"209.45","0.00","209.45"
18337,17588,33,1678,9117,2,9396,"73.31","0.00","146.62"
18338,7318,21,1741,9118,1,9397,"62.01","5.00","58.91"
18339,7318,34,1741,9118,1,9397,"364.11","0.00","364.11"
18340,13690,33,1736,9119,1,9398,"73.31","0.00","73.31"
18341,696,29,2032,9120,1,9399,"998.86","0.00","998.86"
18342,696,20,2032,9120,1,9399,"922.14","0.00","922.14"
18343,696,7,2032,9120,1,9399,"407.07","5.00","386.72"
18344,1086,33,1459,9121,1,9400,"73.31","5.00","69.64"
18345,18805,9,1731,9122,1,9401,"1425.18","0.00","1425.18"
18346,15444,3,2019,9123,1,9402,"1172.87","0.00","1172.87"
18347,6065,34,1779,9124,1,9403,"364.11","10.00","327.70"
18348,6065,28,1779,9124,1,9403,"528.07","15.00","448.86"
18349,6065,27,1779,9124,1,9403,"1315.30","0.00","1315.30"
18350,6065,19,1779,9124,3,9403,"1143.41","0.00","3430.23"
18351,6065,5,1779,9124,2,9403,"1325.60","0.00","2651.20"
18352,18633,9,1647,9125,1,9404,"1425.18","5.00","1353.92"
18353,18633,17,1647,9125,1,9404,"632.68","15.00","537.78"
18354,18633,20,1647,9125,1,9404,"922.14","0.00","922.14"
18355,12399,33,2023,9126,1,9405,"73.31","0.00","73.31"
18356,12399,12,2023,9126,1,9405,"1303.57","0.00","1303.57"
18357,12399,32,2023,9126,1,9405,"225.07","5.00","213.82"
18358,12399,15,2023,9126,2,9405,"223.11","0.00","446.22"
18359,6193,10,2129,9127,1,9406,"853.01","5.00","810.36"
18360,6193,13,2129,9127,1,9406,"1104.74","0.00","1104.74"
18361,6193,21,2129,9127,1,9406,"62.01","0.00","62.01"
18362,10738,34,1521,9128,2,9407,"364.11","0.00","728.22"
18363,10738,13,1521,9128,1,9407,"1104.74","0.00","1104.74"
18364,3273,8,1766,9129,1,9408,"1163.68","0.00","1163.68"
18365,3273,34,1766,9129,3,9408,"364.11","5.00","1037.71"
18366,3124,7,1547,9130,2,9409,"407.07","0.00","814.14"
18367,17616,35,1909,9131,1,9410,"1082.98","0.00","1082.98"
18368,17616,23,1909,9131,1,9410,"1284.93","0.00","1284.93"
18369,17616,10,1909,9131,1,9410,"853.01","0.00","853.01"
18370,6618,35,1564,9132,1,9411,"1082.98","0.00","1082.98"
18371,735,25,1908,9133,2,9412,"835.67","0.00","1671.34"
18372,735,24,1908,9133,2,9412,"519.26","0.00","1038.52"
18373,735,27,1908,9133,2,9412,"1315.30","0.00","2630.60"
18374,10036,32,1809,9134,1,9413,"225.07","5.00","213.82"
18375,10036,20,1809,9134,1,9413,"922.14","0.00","922.14"
18376,4719,22,1727,9135,2,9414,"70.60","0.00","141.20"
18377,4719,11,1727,9135,1,9414,"1158.25","0.00","1158.25"
18378,4719,25,1727,9135,1,9414,"835.67","10.00","752.10"
18379,17484,18,1685,9136,1,9415,"209.45","0.00","209.45"
18380,13097,17,1637,9137,1,9416,"632.68","0.00","632.68"
18381,13097,5,1637,9137,1,9416,"1325.60","10.00","1193.04"
18382,1045,23,1512,9138,1,9417,"1284.93","0.00","1284.93"
18383,9777,14,1665,9139,1,9418,"1113.24","10.00","1001.92"
18384,17023,17,1714,9140,1,9419,"632.68","5.00","601.05"
18385,15428,13,1755,9141,1,9420,"1104.74","0.00","1104.74"
18386,14125,20,1818,9142,1,9421,"922.14","0.00","922.14"
18387,14940,32,1971,9143,2,9422,"225.07","5.00","427.63"
18388,14940,18,1971,9143,1,9422,"209.45","15.00","178.03"
18389,14940,4,1971,9143,2,9422,"855.56","10.00","1540.01"
18390,13278,24,1447,9144,1,9423,"519.26","0.00","519.26"
18391,8163,23,1765,9145,1,9424,"1284.93","5.00","1220.68"
18392,18336,32,2026,9146,1,9425,"225.07","0.00","225.07"
18393,18336,24,2026,9146,1,9425,"519.26","0.00","519.26"
18394,13108,24,1908,9147,1,9426,"519.26","5.00","493.30"
18395,13108,17,1908,9147,2,9426,"632.68","15.00","1075.56"
18396,3233,30,1674,9148,1,9427,"1484.42","0.00","1484.42"
18397,3233,21,1674,9148,1,9427,"62.01","0.00","62.01"
18398,3233,5,1674,9148,1,9427,"1325.60","0.00","1325.60"
18399,9241,6,1420,9149,1,9428,"1004.53","5.00","954.30"
18400,9241,2,1420,9149,1,9428,"445.08","15.00","378.32"
18401,7084,17,1964,9150,1,9429,"632.68","0.00","632.68"
18402,7084,21,1964,9150,1,9429,"62.01","0.00","62.01"
18403,5717,2,1806,9151,1,9430,"445.08","10.00","400.57"
18404,17413,19,2123,9152,1,9431,"1143.41","5.00","1086.24"
18405,4879,4,1710,9153,1,9432,"855.56","0.00","855.56"
18406,13083,5,2130,9154,1,9433,"1325.60","0.00","1325.60"
18407,13083,4,2130,9154,2,9433,"855.56","5.00","1625.56"
18408,13083,8,2130,9154,2,9433,"1163.68","0.00","2327.36"
18409,510,14,2106,9155,2,9434,"1113.24","0.00","2226.48"
18410,510,20,2106,9155,1,9434,"922.14","5.00","876.03"
18411,510,28,2106,9155,1,9434,"528.07","0.00","528.07"
18412,5719,28,2097,9156,3,9435,"528.07","0.00","1584.21"
18413,5719,1,2097,9156,1,9435,"859.64","0.00","859.64"
18414,7558,13,1515,9157,1,9436,"1104.74","15.00","939.03"
18415,7558,22,1515,9157,1,9436,"70.60","0.00","70.60"
18416,19560,11,1710,9158,2,9438,"1158.25","0.00","2316.50"
18417,19560,22,1710,9158,1,9438,"70.60","0.00","70.60"
18418,19560,23,1710,9158,2,9438,"1284.93","10.00","2312.87"
18419,19560,32,1710,9158,2,9438,"225.07","0.00","450.14"
18420,19244,20,1583,9159,2,9439,"922.14","5.00","1752.07"
18421,19244,28,1583,9159,1,9439,"528.07","0.00","528.07"
18422,3319,2,2050,9160,1,9440,"445.08","0.00","445.08"
18423,5040,25,1432,9161,1,9441,"835.67","0.00","835.67"
18424,17491,28,1464,9162,1,9442,"528.07","0.00","528.07"
18425,17491,32,1464,9162,1,9442,"225.07","0.00","225.07"
18426,17491,25,1464,9162,1,9442,"835.67","0.00","835.67"
18427,16748,29,1697,9163,1,9443,"998.86","0.00","998.86"
18428,1649,5,1581,9164,3,9444,"1325.60","0.00","3976.80"
18429,8095,11,1664,9165,1,9445,"1158.25","0.00","1158.25"
18430,8095,2,1664,9165,1,9445,"445.08","0.00","445.08"
18431,8095,34,1664,9165,1,9445,"364.11","0.00","364.11"
18432,7506,27,1693,9166,1,9446,"1315.30","5.00","1249.54"
18433,9256,14,1496,9167,1,9447,"1113.24","0.00","1113.24"
18434,9256,17,1496,9167,1,9447,"632.68","0.00","632.68"
18435,1194,32,1708,9168,1,9448,"225.07","5.00","213.82"
18436,1194,30,1708,9168,1,9448,"1484.42","10.00","1335.98"
18437,1194,15,1708,9168,1,9448,"223.11","0.00","223.11"
18438,17554,23,1617,9169,1,9449,"1284.93","10.00","1156.44"
18439,17554,8,1617,9169,1,9449,"1163.68","5.00","1105.50"
18440,17554,9,1617,9169,2,9449,"1425.18","10.00","2565.32"
18441,16596,31,1439,9170,1,9450,"110.61","0.00","110.61"
18442,11786,11,1492,9171,2,9451,"1158.25","0.00","2316.50"
18443,11786,5,1492,9171,1,9451,"1325.60","0.00","1325.60"
18444,11786,21,1492,9171,2,9451,"62.01","0.00","124.02"
18445,11786,7,1492,9171,1,9451,"407.07","0.00","407.07"
18446,11747,21,1862,9172,2,9452,"62.01","0.00","124.02"
18447,4386,19,1558,9173,1,9453,"1143.41","0.00","1143.41"
18448,4386,28,1558,9173,2,9453,"528.07","5.00","1003.33"
18449,17283,5,1983,9174,1,9454,"1325.60","20.00","1060.48"
18450,11323,33,1819,9175,2,9455,"73.31","0.00","146.62"
18451,2002,9,2062,9176,1,9456,"1425.18","0.00","1425.18"
18452,2002,22,2062,9176,1,9456,"70.60","0.00","70.60"
18453,2002,29,2062,9176,1,9456,"998.86","0.00","998.86"
18454,2002,4,2062,9176,3,9456,"855.56","5.00","2438.35"
18455,10167,33,2127,9177,1,9457,"73.31","0.00","73.31"
18456,7885,22,1688,9178,2,9458,"70.60","15.00","120.02"
18457,7785,29,1455,9179,1,9459,"998.86","10.00","898.97"
18458,7785,22,1455,9179,1,9459,"70.60","0.00","70.60"
18459,7785,25,1455,9179,1,9459,"835.67","0.00","835.67"
18460,18180,13,1600,9180,1,9460,"1104.74","0.00","1104.74"
18461,18180,20,1600,9180,1,9460,"922.14","5.00","876.03"
18462,18180,29,1600,9180,3,9460,"998.86","0.00","2996.58"
18463,18180,5,1600,9180,1,9460,"1325.60","0.00","1325.60"
18464,4517,26,1608,9181,1,9461,"909.52","0.00","909.52"
18465,4517,20,1608,9181,1,9461,"922.14","10.00","829.93"
18466,4517,16,1608,9181,1,9461,"246.85","10.00","222.17"
18467,4397,31,2083,9182,1,9462,"110.61","15.00","94.02"
18468,4397,29,2083,9182,1,9462,"998.86","0.00","998.86"
18469,4397,19,2083,9182,1,9462,"1143.41","0.00","1143.41"
18470,14704,4,1714,9183,1,9463,"855.56","0.00","855.56"
18471,12585,22,1533,9184,1,9464,"70.60","15.00","60.01"
18472,12585,24,1533,9184,1,9464,"519.26","5.00","493.30"
18473,12585,31,1533,9184,2,9464,"110.61","5.00","210.16"
18474,8295,14,1454,9185,1,9465,"1113.24","0.00","1113.24"
18475,19342,18,2122,9186,1,9466,"209.45","0.00","209.45"
18476,19342,29,2122,9186,1,9466,"998.86","0.00","998.86"
18477,9848,3,1744,9187,1,9467,"1172.87","5.00","1114.23"
18478,6873,1,1689,9188,1,9468,"859.64","0.00","859.64"
18479,6873,23,1689,9188,2,9468,"1284.93","0.00","2569.86"
18480,6873,6,1689,9188,1,9468,"1004.53","0.00","1004.53"
18481,6873,33,1689,9188,3,9468,"73.31","5.00","208.93"
18482,12010,31,2132,9189,1,9469,"110.61","0.00","110.61"
18483,15012,22,1722,9190,3,9470,"70.60","0.00","211.80"
18484,8286,5,1586,9191,1,9471,"1325.60","0.00","1325.60"
18485,8286,8,1586,9191,1,9471,"1163.68","5.00","1105.50"
18486,17310,13,2036,9192,1,9472,"1104.74","0.00","1104.74"
18487,17310,17,2036,9192,1,9472,"632.68","5.00","601.05"
18488,10955,10,2068,9193,3,9473,"853.01","10.00","2303.13"
18489,10955,2,2068,9193,1,9473,"445.08","10.00","400.57"
18490,14047,27,1553,9194,1,9474,"1315.30","0.00","1315.30"
18491,6082,9,1479,9195,1,9475,"1425.18","5.00","1353.92"
18492,6082,3,1479,9195,1,9475,"1172.87","10.00","1055.58"
18493,6082,28,1479,9195,1,9475,"528.07","0.00","528.07"
18494,2889,2,1685,9196,1,9476,"445.08","0.00","445.08"
18495,15148,7,1453,9197,1,9477,"407.07","15.00","346.01"
18496,13246,20,2105,9198,1,9478,"922.14","0.00","922.14"
18497,5575,3,1853,9199,1,9479,"1172.87","0.00","1172.87"
18498,5575,11,1853,9199,1,9479,"1158.25","5.00","1100.34"
18499,3908,28,1603,9200,1,9480,"528.07","5.00","501.67"
18500,3908,13,1603,9200,1,9480,"1104.74","5.00","1049.50"
18501,3908,34,1603,9200,1,9480,"364.11","0.00","364.11"
18502,3908,16,1603,9200,1,9480,"246.85","0.00","246.85"
18503,16689,23,1740,9201,1,9481,"1284.93","0.00","1284.93"
18504,16689,26,1740,9201,1,9481,"909.52","5.00","864.04"
18505,16689,17,1740,9201,1,9481,"632.68","0.00","632.68"
18506,9735,30,1849,9202,1,9482,"1484.42","15.00","1261.76"
18507,8139,30,1559,9203,1,9483,"1484.42","0.00","1484.42"
18508,748,25,1904,9204,1,9484,"835.67","0.00","835.67"
18509,748,24,1904,9204,1,9484,"519.26","0.00","519.26"
18510,748,6,1904,9204,1,9484,"1004.53","0.00","1004.53"
18511,9981,31,2034,9205,1,9485,"110.61","0.00","110.61"
18512,9981,30,2034,9205,2,9485,"1484.42","0.00","2968.84"
18513,9981,1,2034,9205,1,9485,"859.64","5.00","816.66"
18514,3472,22,1784,9206,3,9486,"70.60","0.00","211.80"
18515,18184,29,1986,9207,1,9487,"998.86","0.00","998.86"
18516,18184,17,1986,9207,1,9487,"632.68","0.00","632.68"
18517,18184,15,1986,9207,2,9487,"223.11","0.00","446.22"
18518,3679,19,1997,9208,1,9488,"1143.41","20.00","914.73"
18519,19417,32,2116,9209,1,9489,"225.07","5.00","213.82"
18520,19087,30,1654,9210,1,9490,"1484.42","10.00","1335.98"
18521,19087,25,1654,9210,2,9490,"835.67","0.00","1671.34"
18522,19087,21,1654,9210,1,9490,"62.01","5.00","58.91"
18523,19087,6,1654,9210,1,9490,"1004.53","0.00","1004.53"
18524,19087,23,1654,9210,1,9490,"1284.93","0.00","1284.93"
18525,19413,26,2124,9211,1,9491,"909.52","5.00","864.04"
18526,19413,29,2124,9211,2,9491,"998.86","0.00","1997.72"
18527,19413,21,2124,9211,1,9491,"62.01","10.00","55.81"
18528,4096,19,1743,9212,2,9492,"1143.41","0.00","2286.82"
18529,17552,17,1644,9213,1,9493,"632.68","0.00","632.68"
