House_ID,Neighborhood,Property_type,Rooms,Surface,Elevator,Floor_type,Floor_number,Outdoor_surface,Rent
102150,Parioli,Flat,3,100,1,Upper,5,689.19,1500
104423,Monti,Flat,4,135,0,Upper,1,753.35,1900
105880,Castelli Romani,Flat,2,45,0,Upper,1,208.64,500
102813,Collatino,Flat,3,70,0,Upper,4,313.98,850
105828,Trastevere,Flat,2,65,1,Ground floor,0,467.38,1400
102864,Trastevere,Flat,4,100,1,Upper,2,867.80,1700
105388,Cassia,Flat,4,130,1,Upper,2,666.78,1550
103590,Marconi,Flat,3,100,1,Upper,8,551.37,1100
103360,Testaccio,Flat,2,60,0,Upper,1,297.17,950
104096,Ostia,Flat,3,80,0,Upper,2,467.92,850
105400,Cassia,Flat,3,50,1,Upper,1,285.42,600
104299,Infernetto,Flat,4,105,0,Upper,1,296.42,950
105572,Prati,Flat,2,60,1,Upper,5,468.32,1300
103749,Cinecittà,Flat,3,70,1,Upper,5,118.27,700
103621,Collatino,Flat,3,115,0,Upper,4,767.41,1150
103622,Piazza Navona,Flat,5,140,1,Upper,2,937.09,2300
105571,Infernetto,Flat,2,45,1,Ground floor,0,219.31,600
102724,Testaccio,Flat,2,50,1,Upper,1,419.75,950
105380,Castelli Romani,Flat,2,55,1,Ground floor,0,249.67,600
105189,Castelli Romani,Flat,2,60,1,Upper,3,136.28,700
104293,Monte sacro,Flat,2,40,1,Upper,9,348.49,700
104313,Prati,Flat,3,55,1,Upper,1,336.29,950
105776,Collatino,Flat,2,45,1,Mezzanine,"0.5",480.78,650
102963,Parioli,Flat,2,65,1,Upper,2,250.91,1000
103090,Portuense,Flat,2,70,0,Upper,3,164.13,800
102844,Collatino,Flat,2,70,0,Ground floor,0,364.87,750
104720,Prati,Flat,2,35,1,Upper,1,157.50,750
104180,Collatino,Flat,2,50,1,Upper,1,290.39,650
104153,Cinecittà,Flat,3,60,1,Upper,3,276.18,800
104693,Termini,Flat,2,55,1,Ground floor,0,388.29,800
104758,Cinecittà,Flat,3,75,1,Upper,7,203.51,950
105538,Monte sacro,Flat,3,95,1,Ground floor,0,204.53,850
104122,Cassia,Flat,3,65,1,Upper,1,323.95,850
104213,Ostia,Flat,3,70,1,Upper,4,142.33,700
103514,Parioli,Flat,2,35,1,Upper,3,294.96,900
105673,Trastevere,Flat,2,35,1,Upper,1,297.78,750
102520,Trastevere,Flat,2,75,0,Upper,1,553.03,1400
102051,Parioli,Flat,2,95,1,Upper,5,482.57,1450
103143,Castelli Romani,Flat,3,80,0,Ground floor,0,491.77,750
103862,Parioli,Flat,2,45,1,Upper,1,133.14,750
102936,Castelli Romani,Flat,3,100,1,Upper,2,258.20,900
103897,Collatino,Flat,4,60,1,Ground floor,0,411.96,600
102968,Infernetto,Flat,2,55,1,Ground floor,0,10.00,600
105575,Castelli Romani,Flat,3,110,1,Upper,1,445.99,800
105366,Parioli,Flat,3,110,0,Upper,2,775.18,1500
105139,Cinecittà,Flat,3,80,0,Upper,1,564.35,700
105360,Marconi,Flat,3,85,1,Upper,6,260.24,900
104182,Marconi,Flat,2,70,1,Upper,5,247.35,750
105942,Piazza Navona,Flat,4,85,1,Upper,2,675.78,2000
102755,Aventino,Flat,3,95,1,Ground floor,0,584.06,1600
102429,Monte sacro,Flat,2,55,1,Upper,2,266.19,650
102166,Trigoria,Flat,3,55,1,Ground floor,0,234.04,650
104628,Cinecittà,Flat,4,80,1,Upper,4,130.70,850
104704,Collatino,Flat,3,105,1,Upper,2,305.45,1000
105678,Castelli Romani,Flat,3,75,0,Upper,2,149.27,450
104520,Monte sacro,Flat,2,45,1,Ground floor,0,280.77,600
104336,Prati,Flat,3,55,1,Upper,5,405.83,1000
104082,Monti,Flat,4,90,1,Upper,5,480.34,1450
102740,Parioli,Flat,6,150,0,Upper,2,1033.20,2050
102686,Piazza Navona,Flat,2,55,1,Upper,4,672.17,1500
104137,Piazza Navona,Flat,2,50,1,Upper,1,525.93,1250
104098,Cassia,Penthouse,2,55,0,Upper,5,148.73,800
102627,Cinecittà,Penthouse,2,75,1,Upper,5,211.47,800
105797,Testaccio,Flat,2,60,1,Upper,5,567.30,1200
104808,Collatino,Flat,2,45,0,Upper,3,118.23,650
104231,Cinecittà,Flat,3,85,0,Mezzanine,"0.5",104.17,800
104419,Castelli Romani,Flat,3,60,0,Upper,1,58.82,400
104992,Parioli,Flat,3,75,0,Upper,5,378.88,1150
103082,Infernetto,Flat,2,50,0,Ground floor,0,107.42,550
102123,Cinecittà,Flat,4,80,1,Upper,3,378.40,800
103919,Monti,Flat,2,70,1,Upper,1,510.75,1250
103138,Castelli Romani,Flat,3,70,1,Upper,2,238.38,500
104600,Castelli Romani,Flat,2,55,1,Ground floor,0,142.78,550
104566,Piazza Navona,Flat,3,105,0,Upper,1,1086.00,2000
104228,Prati,Flat,2,40,1,Upper,1,343.03,800
102595,Portuense,Flat,3,70,1,Upper,4,443.59,800
104277,Parioli,Flat,4,80,1,Upper,4,677.14,1200
103372,Monti,Flat,2,35,0,Ground floor,0,174.25,800
105490,Cassia,Flat,3,70,1,Upper,2,362.76,1200
103662,Piazza Navona,Flat,4,145,1,Upper,4,1172.78,2500
104984,Cassia,Flat,3,60,1,Upper,1,448.31,1050
103775,Monti,Flat,2,65,1,Upper,3,601.82,1150
103281,Castelli Romani,Flat,2,50,1,Upper,3,107.87,450
105241,Parioli,Flat,2,55,1,Ground floor,0,150.54,700
105894,Prati,Flat,3,85,0,Ground floor,0,579.34,1350
105481,Piazza Navona,Flat,4,110,1,Upper,3,898.24,2200
104866,Montagnola,Flat,3,85,1,Upper,2,413.96,900
103231,Piazza Navona,Flat,2,65,1,Upper,2,891.03,1500
103359,Marconi,Flat,2,65,1,Upper,3,582.47,800
103716,Parioli,Flat,3,80,1,Upper,4,390.26,1200
104636,Monte sacro,Flat,3,80,0,Upper,3,176.92,1000
104264,Testaccio,Flat,2,55,1,Upper,3,526.45,1200
102529,Piazza Navona,Flat,5,155,0,Upper,3,873.59,2500
102470,Monti,Flat,3,85,1,Upper,3,695.26,1300
105477,Piazza Navona,Flat,2,60,1,Upper,3,641.05,1500
104362,Monte sacro,Flat,3,100,1,Upper,2,242.84,1100
102555,Prati,Flat,3,100,1,Upper,4,602.89,1500
102331,Monti,Flat,3,80,0,Upper,5,619.70,1400
102994,Piazza Navona,Flat,6,200,0,Upper,5,1200.00,3000
105172,Piazza Navona,Flat,2,60,0,Upper,2,461.19,1450
104323,Castelli Romani,Flat,3,65,0,Upper,1,345.81,650
102631,Monti,Flat,2,45,1,Upper,1,325.75,1000
103234,Piazza Navona,Flat,2,60,1,Upper,2,545.52,1400
104902,Montagnola,Flat,3,90,1,Upper,2,526.99,1000
103899,Parioli,Flat,3,120,1,Upper,3,499.21,1650
105760,Cinecittà,Flat,4,105,1,Upper,3,343.33,950
105925,Monte sacro,Flat,3,80,1,Upper,3,277.41,700
102742,Termini,Flat,3,75,0,Upper,3,350.56,1100
102224,Parioli,Flat,3,105,0,Upper,2,854.72,1500
104222,Cinecittà,Flat,2,80,1,Upper,1,381.76,700
104189,Collatino,Flat,2,40,1,Mezzanine,"0.5",382.59,600
104430,Cinecittà,Flat,2,60,0,Upper,1,175.99,550
104483,Castelli Romani,Flat,2,50,1,Upper,1,109.63,500
102462,Collatino,Flat,2,65,0,Upper,6,163.82,750
104812,Piazza Navona,Flat,3,115,1,Upper,1,822.07,1950
103989,Monti,Flat,3,80,0,Upper,1,221.55,1300
104751,Piazza Navona,Flat,3,100,1,Upper,2,1027.63,2000
102106,Piazza Navona,Flat,3,70,0,Upper,2,566.93,1600
102786,Cassia,Flat,3,60,0,Upper,3,261.69,800
105434,Termini,Flat,3,85,1,Upper,4,137.66,1050
103609,Cinecittà,Flat,3,80,1,Upper,3,359.61,900
102515,Piazza Navona,Penthouse,4,95,1,Upper,4,861.86,1900
102380,Monte sacro,Flat,2,65,1,Ground floor,0,10.00,700
102198,Prati,Flat,2,70,0,Upper,3,271.44,1100
104485,Castelli Romani,Flat,2,75,1,Upper,1,413.38,650
102404,EUR,Flat,2,50,0,Ground floor,0,298.17,700
102660,Marconi,Flat,3,85,1,Upper,2,238.42,950
104199,Trastevere,Flat,2,55,1,Upper,3,373.82,1100
104376,Castelli Romani,Flat,4,120,0,Upper,1,292.69,1050
104302,Monte sacro,Flat,2,70,1,Upper,3,267.48,800
104360,Monti,Flat,3,95,0,Upper,1,611.45,1400
105731,Cinecittà,Flat,2,60,0,Upper,1,348.90,800
103302,Cinecittà,Flat,3,80,0,Ground floor,0,192.28,800
105308,Parioli,Flat,3,85,1,Upper,3,537.04,1150
103380,Parioli,Flat,2,75,1,Upper,1,504.04,1300
103152,Collatino,Flat,3,45,1,Upper,3,10.00,550
103213,Castelli Romani,Flat,2,35,1,Ground floor,0,107.79,350
102587,Castelli Romani,Flat,3,65,1,Ground floor,0,385.99,500
102609,Castelli Romani,Flat,3,70,1,Upper,3,186.62,650
103909,Parioli,Flat,2,60,1,Upper,2,232.29,950
103822,Termini,Flat,2,55,1,Upper,6,295.34,800
104625,Parioli,Flat,2,70,1,Upper,1,378.60,1000
105605,Parioli,Flat,4,110,1,Upper,2,408.92,1400
104648,Portuense,Flat,3,90,0,Upper,1,280.51,1000
103918,Collatino,Flat,2,65,1,Mezzanine,"0.5",382.74,800
104115,Monti,Flat,3,100,1,Upper,1,884.25,1650
102653,Parioli,Flat,6,200,1,Upper,1,1144.68,2450
103661,Monti,Flat,4,155,1,Upper,1,1065.73,2000
103499,Infernetto,Flat,3,70,0,Ground floor,0,318.53,650
104603,Castelli Romani,Flat,2,50,1,Upper,1,326.10,550
102805,EUR,Flat,2,45,1,Upper,6,95.82,700
105961,Portuense,Flat,6,90,1,Upper,1,271.74,1000
102138,Parioli,Penthouse,2,70,1,Upper,5,636.46,1200
105200,Prati,Flat,3,90,1,Upper,6,404.11,1300
102739,Trigoria,Flat,2,50,1,Upper,1,299.84,650
105223,Montagnola,Flat,3,65,1,Upper,1,276.77,850
102966,Trastevere,Flat,2,45,0,Ground floor,0,332.80,1000
103754,Cinecittà,Flat,2,50,1,Upper,4,187.33,650
102824,Montagnola,Flat,3,75,1,Ground floor,0,233.10,900
103173,Infernetto,Flat,4,70,0,Ground floor,0,422.97,700
105187,Monti,Flat,3,80,1,Ground floor,0,607.08,1400
103982,Magliana,Flat,3,70,1,Mezzanine,"0.5",142.80,700
104726,Parioli,Flat,4,115,1,Upper,1,511.64,1500
102098,Monte sacro,Flat,3,95,1,Ground floor,0,112.29,1000
105473,Collatino,Flat,2,45,0,Upper,4,259.38,700
102554,Castelli Romani,Flat,2,45,1,Ground floor,0,207.90,400
105563,Prati,Flat,4,140,0,Upper,5,998.35,2150
104747,Cinecittà,Flat,2,55,1,Upper,8,348.24,700
102240,Cassia,Flat,2,55,1,Ground floor,0,386.41,850
103355,Cassia,Flat,2,70,0,Ground floor,0,318.23,850
104504,Aventino,Flat,3,90,1,Ground floor,0,619.84,1700
104666,Collatino,Flat,3,85,1,Upper,5,226.39,800
105749,Piazza Navona,Flat,6,185,0,Upper,2,1200.00,3000
103461,Castelli Romani,Flat,2,50,1,Upper,1,228.35,400
104177,Monte sacro,Flat,2,70,1,Upper,3,159.75,850
102422,Cinecittà,Flat,2,60,0,Upper,1,364.46,600
102863,Piazza Navona,Flat,2,65,1,Mezzanine,"0.5",553.85,1500
103553,Prati,Flat,4,110,0,Upper,5,609.78,1700
103294,EUR,Flat,2,50,1,Upper,1,186.51,750
105753,Cinecittà,Flat,3,60,1,Upper,2,84.40,650
103405,Cassia,Flat,4,130,0,Upper,3,617.11,1600
104739,Castelli Romani,Flat,4,75,0,Upper,3,452.52,850
105315,Monte sacro,Flat,3,75,0,Upper,4,223.54,1000
104804,Cassia,Flat,3,70,1,Ground floor,0,535.85,1200
104289,Parioli,Flat,2,45,0,Upper,4,199.63,750
105692,Collatino,Flat,4,90,1,Upper,3,374.89,800
102176,Prati,Flat,4,65,1,Upper,1,450.26,1200
102679,Prati,Flat,2,35,1,Upper,5,290.36,850
104351,Termini,Flat,2,45,0,Upper,5,343.65,700
103726,Termini,Flat,4,100,1,Upper,1,698.45,1350
103177,Prati,Penthouse,3,75,0,Upper,6,392.13,1300
102708,Monte sacro,Flat,3,95,0,Upper,4,387.32,900
102668,Portuense,Flat,2,60,1,Upper,3,290.08,750
103562,Monte sacro,Flat,2,40,1,Ground floor,0,90.43,550
103421,Castelli Romani,Flat,2,70,1,Upper,2,157.02,650
105052,Trastevere,Flat,3,45,0,Upper,2,422.18,1200
102340,Parioli,Flat,2,65,1,Ground floor,0,116.42,950
102841,Termini,Flat,2,40,1,Mezzanine,"0.5",345.70,750
104233,Piazza Navona,Flat,4,150,0,Upper,3,1200.00,2550
105527,Ostia,Flat,3,95,0,Upper,1,272.72,1150
103802,Prati,Flat,2,45,1,Ground floor,0,272.38,750
102073,Castelli Romani,Flat,3,60,1,Ground floor,0,125.14,550
105100,Parioli,Flat,3,90,1,Upper,4,592.71,1200
105098,Cinecittà,Flat,2,35,1,Ground floor,0,220.48,550
103988,Infernetto,Flat,3,60,1,Upper,1,305.30,650
105558,Trastevere,Flat,5,145,1,Upper,1,1069.39,2300
105629,Monte sacro,Flat,3,85,1,Upper,1,428.30,900
103265,Castelli Romani,Flat,2,45,1,Upper,3,183.19,400
105471,Castelli Romani,Flat,2,70,0,Upper,2,316.99,650
103182,Cassia,Flat,3,75,0,Upper,1,516.26,1200
105723,Monti,Flat,3,45,1,Upper,1,500.07,1200
102918,Castelli Romani,Flat,3,70,0,Upper,1,234.37,650
105796,Monti,Flat,2,65,0,Upper,4,461.95,1000
102758,Collatino,Flat,2,70,0,Upper,3,163.15,800
105831,Termini,Flat,2,55,1,Mezzanine,"0.5",319.46,950
102358,Prati,Flat,2,70,1,Upper,2,432.38,1200
104123,Trigoria,Flat,3,55,1,Ground floor,0,309.64,700
102896,Testaccio,Flat,2,65,1,Ground floor,0,395.06,1050
102043,Parioli,Flat,4,125,1,Upper,3,793.14,1800
104838,Parioli,Flat,2,110,1,Upper,1,828.01,1750
102322,Monti,Flat,3,80,1,Upper,1,685.80,1400
102243,Cassia,Flat,2,60,0,Upper,3,82.12,850
102702,Magliana,Flat,2,65,1,Upper,1,164.47,650
102835,Parioli,Flat,2,40,1,Upper,1,316.37,900
103191,Prati,Penthouse,2,75,0,Upper,6,712.83,1200
104955,Infernetto,House,3,70,0,Upper,1,263.73,800
105978,Prati,Flat,2,65,1,Mezzanine,"0.5",347.83,950
102365,Piazza Navona,Flat,2,60,0,Upper,4,577.54,1500
102062,Piazza Navona,Flat,2,60,1,Upper,2,694.55,1500
102333,Collatino,Flat,2,75,1,Upper,6,191.12,800
104885,Cassia,Flat,2,45,1,Upper,2,117.33,600
104835,Infernetto,Flat,3,65,1,Ground floor,0,294.62,600
102880,Collatino,Flat,3,90,1,Upper,1,453.29,900
104491,Cassia,Flat,2,60,0,Upper,2,371.00,1000
102441,Prati,Flat,2,65,1,Upper,1,373.81,1100
102606,Castelli Romani,Penthouse,3,65,1,Upper,3,388.65,550
102836,Castelli Romani,Flat,2,60,1,Ground floor,0,45.00,400
103027,Prati,Flat,2,65,0,Upper,3,291.34,600
103626,Collatino,Flat,2,75,1,Upper,7,91.52,800
103260,Collatino,Flat,2,50,1,Mezzanine,"0.5",328.14,600
102525,Castelli Romani,Flat,2,75,1,Upper,2,264.58,600
103579,Trigoria,Flat,2,60,1,Upper,1,166.84,750
104579,Termini,Flat,2,45,0,Ground floor,0,277.38,850
103572,Trastevere,Flat,3,90,1,Upper,2,675.84,1600
102226,Castelli Romani,Flat,2,50,1,Upper,2,202.33,400
105959,Parioli,Flat,2,65,0,Upper,7,245.58,950
105843,Monti,Flat,2,65,0,Upper,3,249.86,1000
105294,Piazza Navona,Penthouse,4,40,1,Upper,3,464.21,1200
103460,Infernetto,Flat,3,70,0,Ground floor,0,353.42,650
102689,Prati,Flat,2,45,0,Upper,1,340.99,850
103712,Monte sacro,Flat,4,100,0,Upper,1,318.30,1100
103520,Parioli,Penthouse,3,75,1,Upper,9,376.54,1200
104692,Monte sacro,Flat,2,70,1,Upper,5,369.00,750
103830,Prati,Flat,2,50,0,Upper,1,289.61,900
102099,Collatino,Penthouse,2,60,1,Upper,7,579.91,800
102300,Infernetto,Flat,3,60,1,Upper,3,193.30,650
102251,Castelli Romani,Flat,2,50,1,Upper,2,112.58,400
104649,Cinecittà,Flat,2,50,1,Upper,8,165.77,700
105395,Prati,Flat,3,155,1,Upper,5,860.44,2200
105709,Piazza Navona,Flat,2,50,0,Upper,1,691.08,1250
104781,Parioli,Flat,2,65,1,Ground floor,0,692.45,1100
102600,Castelli Romani,Flat,2,45,1,Ground floor,0,91.78,450
104134,Piazza Navona,Flat,2,55,1,Upper,1,512.04,1300
103392,Parioli,Flat,2,55,1,Upper,5,376.57,950
103076,Termini,Flat,3,70,0,Upper,3,498.69,1200
103404,Monti,Flat,2,60,1,Ground floor,0,401.47,1050
105185,Castelli Romani,Flat,3,100,1,Upper,1,278.01,800
102027,Collatino,Flat,2,45,0,Upper,3,201.86,500
104390,EUR,Flat,3,80,1,Upper,3,107.29,900
103523,Cassia,Flat,3,70,1,Upper,6,467.85,1050
102003,Collatino,Flat,3,70,0,Upper,2,399.60,800
104862,Piazza Navona,Flat,5,130,0,Upper,3,1200.00,2350
105567,Collatino,Flat,4,70,0,Ground floor,0,110.31,600
102047,Infernetto,Flat,2,50,1,Ground floor,0,10.00,500
104921,Monte sacro,Flat,3,85,0,Upper,1,321.49,850
103587,Monte sacro,Flat,3,65,0,Upper,3,210.54,750
105015,Castelli Romani,Flat,3,75,1,Upper,2,444.41,550
102144,Trigoria,Flat,2,50,1,Ground floor,0,10.00,600
105000,Prati,Penthouse,4,95,1,Upper,7,589.80,1550
104928,Cinecittà,Flat,2,70,1,Upper,2,248.16,550
104916,Parioli,Flat,4,120,1,Upper,1,895.26,1900
103648,Montagnola,Flat,3,85,0,Upper,7,215.60,1000
104381,Cassia,Flat,2,60,1,Ground floor,0,464.01,850
105531,Cinecittà,Flat,3,65,1,Upper,2,405.43,750
103211,Parioli,Flat,2,65,1,Upper,4,485.15,1000
103767,Cinecittà,Flat,2,50,1,Upper,4,232.12,650
103092,Monti,Flat,3,80,1,Upper,2,461.45,1300
104053,Piazza Navona,Flat,4,95,1,Upper,4,723.42,1800
103048,Ostia,Flat,3,65,0,Upper,3,394.78,750
104658,Monte sacro,Flat,3,65,1,Upper,5,162.93,650
105850,Parioli,Flat,4,165,1,Upper,3,930.90,2000
104251,Piazza Navona,Flat,5,160,1,Upper,2,1200.00,2550
105165,Cinecittà,Flat,2,50,1,Ground floor,0,308.29,700
105839,Monti,Flat,2,45,1,Ground floor,0,375.78,750
104546,Montagnola,Flat,4,115,0,Upper,3,485.93,1250
104484,Castelli Romani,Flat,3,70,1,Upper,1,184.82,700
103056,Prati,Flat,4,140,0,Upper,2,919.01,2000
103809,Collatino,Flat,3,75,0,Upper,6,163.40,850
102764,Monte sacro,Flat,2,80,1,Upper,1,431.47,950
104070,Cinecittà,Flat,2,55,1,Upper,2,156.13,650
105926,Castelli Romani,Flat,3,65,1,Upper,2,394.53,700
104901,Cassia,Flat,2,70,0,Ground floor,0,450.58,900
104903,Piazza Navona,Flat,2,75,1,Upper,1,580.26,1500
103065,Magliana,Flat,2,60,1,Ground floor,0,297.04,650
105905,Cinecittà,Flat,3,95,1,Upper,2,306.89,800
104667,Cinecittà,Flat,3,85,1,Upper,4,243.72,900
102428,Cinecittà,Flat,3,80,1,Upper,1,272.42,650
103480,Cinecittà,Flat,2,65,1,Upper,2,271.17,750
103692,Collatino,Flat,3,65,0,Ground floor,0,351.61,700
104397,Ostia,Flat,2,55,1,Upper,3,168.90,750
105488,Prati,Flat,2,50,1,Upper,2,416.19,850
105729,Prati,Flat,2,80,1,Ground floor,0,624.26,1100
103615,Monte sacro,Flat,3,70,1,Upper,2,443.53,850
101988,Monte sacro,Flat,2,60,1,Upper,3,178.69,750
104532,Cinecittà,Flat,2,80,1,Upper,2,284.74,700
102643,Monte sacro,Flat,3,70,1,Ground floor,0,213.01,850
103750,Infernetto,Flat,3,70,1,Upper,2,192.37,650
104477,Cinecittà,Flat,3,90,1,Upper,3,334.71,1000
103094,Parioli,Flat,2,75,1,Upper,3,631.64,1200
105862,Montagnola,Flat,2,40,1,Ground floor,0,14.81,700
105460,Infernetto,Flat,2,55,0,Upper,2,77.74,650
104395,Cinecittà,Flat,2,60,0,Upper,1,246.63,600
105781,Parioli,Flat,2,60,1,Upper,5,94.86,850
105483,Prati,Flat,2,70,1,Upper,2,224.08,1000
104911,Parioli,Flat,4,120,1,Upper,4,812.33,1850
103799,Parioli,Flat,3,60,1,Ground floor,0,247.79,950
104971,Piazza Navona,Flat,2,60,1,Upper,1,686.50,1300
102796,Ostia,Flat,2,65,1,Upper,1,40.43,700
104651,Monte sacro,Flat,3,85,0,Upper,2,458.16,1050
102218,Monti,Flat,3,90,0,Upper,3,635.77,1500
104244,Parioli,Flat,4,110,1,Upper,5,493.82,1600
105089,Cinecittà,Flat,3,75,0,Upper,1,367.32,800
102610,Parioli,Flat,2,50,1,Ground floor,0,304.90,850
103922,Prati,Flat,4,125,0,Upper,2,666.18,1700
103614,Parioli,Flat,4,135,1,Upper,2,756.05,1700
103686,Cassia,Flat,2,65,1,Upper,3,348.82,900
105339,Monte sacro,Flat,3,55,1,Ground floor,0,160.48,650
104019,Prati,Flat,3,95,0,Upper,7,730.11,1400
103908,Infernetto,Flat,3,70,1,Mezzanine,"0.5",342.62,800
104394,Parioli,Flat,2,75,0,Mezzanine,"0.5",376.08,1100
103665,Cinecittà,Flat,3,70,0,Ground floor,0,203.46,800
103096,Termini,Flat,2,85,1,Upper,4,496.00,1200
102415,Portuense,Flat,3,85,1,Upper,1,386.84,900
104782,Portuense,Flat,2,55,1,Ground floor,0,224.85,650
104393,Castelli Romani,Flat,4,110,1,Ground floor,0,172.07,950
105156,Parioli,Penthouse,3,60,1,Upper,4,284.04,1200
104575,Collatino,Flat,2,55,0,Upper,5,294.22,700
103850,Prati,Flat,2,55,1,Upper,1,639.19,850
103376,Prati,Flat,3,85,1,Upper,3,690.31,1300
104200,Trastevere,Flat,2,50,1,Upper,1,586.15,1000
105932,Piazza Navona,Flat,2,60,1,Upper,1,559.55,1550
105288,Piazza Navona,Flat,3,75,1,Upper,1,602.23,1500
104421,Castelli Romani,Flat,2,65,1,Ground floor,0,239.13,700
102628,Cassia,Flat,2,65,0,Upper,1,185.14,900
104650,Infernetto,Flat,3,75,0,Upper,1,146.90,600
104456,Ostia,Flat,3,85,0,Upper,2,493.97,850
102397,Cinecittà,Flat,3,85,0,Upper,4,214.46,900
102961,Piazza Navona,Flat,2,50,1,Ground floor,0,336.59,1300
102007,Collatino,Flat,3,60,1,Upper,2,448.01,600
104076,Aventino,Flat,2,50,0,Ground floor,0,421.17,1200
102619,Cinecittà,Flat,3,60,1,Ground floor,0,24.07,600
103308,Monti,Flat,3,65,1,Mezzanine,"0.5",648.36,1250
103790,Montagnola,Flat,4,135,1,Upper,1,620.03,1500
105356,Parioli,Flat,2,50,0,Upper,7,317.90,750
102549,Monte sacro,Flat,2,70,1,Mezzanine,"0.5",328.74,800
104660,Parioli,Flat,5,110,1,Upper,3,737.33,1500
104240,Cinecittà,Flat,3,90,0,Upper,3,309.15,850
105747,Trastevere,Flat,2,40,1,Upper,1,429.89,850
103200,Cassia,Flat,5,120,0,Ground floor,0,472.56,1500
102834,Castelli Romani,Flat,3,60,1,Upper,1,328.19,550
103878,Piazza Navona,Flat,2,60,0,Ground floor,0,326.41,600
105478,Monti,Flat,2,40,1,Ground floor,0,411.17,800
105920,Castelli Romani,Flat,2,70,1,Upper,1,130.73,700
105826,Cinecittà,Flat,3,65,0,Ground floor,0,145.62,600
104022,Collatino,Flat,3,70,0,Upper,3,233.96,800
102210,Cassia,Flat,4,110,0,Upper,1,578.81,1450
105290,Piazza Navona,Flat,3,75,1,Upper,1,492.53,1500
103837,Infernetto,Flat,2,45,1,Upper,2,361.78,550
102706,Ostia,Flat,2,60,1,Mezzanine,"0.5",179.95,650
102576,Collatino,Flat,3,70,0,Upper,3,60.55,750
104391,Trastevere,Flat,2,50,1,Upper,2,241.28,1000
104898,Parioli,House,2,20,1,Upper,1,100.76,450
103162,Marconi,Flat,2,60,1,Ground floor,0,50.74,750
104582,Castelli Romani,Penthouse,3,60,1,Upper,3,379.53,650
103512,Castelli Romani,Flat,2,55,0,Upper,2,173.99,550
103151,Piazza Navona,Penthouse,3,100,1,Upper,4,821.08,1950
102847,Portuense,Flat,2,60,1,Upper,1,100.43,850
103285,Infernetto,Flat,3,85,1,Upper,1,425.98,800
104993,Marconi,Flat,4,95,1,Upper,7,334.98,1000
105078,Cassia,Flat,2,70,0,Upper,2,521.37,1100
105743,Parioli,Flat,3,60,1,Upper,1,418.75,1050
102215,Monti,Flat,2,65,1,Upper,2,574.00,1200
105335,Termini,Flat,4,115,0,Upper,6,408.35,1500
102132,Monte sacro,Flat,2,85,1,Upper,2,397.31,900
104495,Castelli Romani,Flat,4,80,0,Ground floor,0,156.59,850
105912,Montagnola,Flat,3,105,1,Upper,3,408.86,1200
103491,Castelli Romani,Flat,3,70,1,Ground floor,0,280.79,650
104104,Trastevere,Flat,3,55,0,Upper,1,386.49,950
104219,Cinecittà,Flat,2,70,0,Upper,1,158.64,850
105164,Cinecittà,Flat,3,80,0,Upper,8,160.22,750
104988,Infernetto,Flat,2,40,1,Ground floor,0,221.61,550
104254,Parioli,Flat,2,55,1,Upper,5,477.84,1150
102159,Prati,Flat,3,75,1,Upper,6,347.80,1300
105001,Castelli Romani,Flat,3,75,1,Upper,2,147.82,550
104015,Ostia,House,3,70,1,Upper,1,165.16,750
102377,Cinecittà,Flat,2,40,1,Upper,1,10.00,500
103633,Castelli Romani,Flat,2,70,1,Mezzanine,"0.5",190.51,700
102209,Cassia,Flat,2,55,0,Upper,1,295.52,800
104328,Piazza Navona,Flat,4,145,0,Upper,5,1069.53,2300
103834,Parioli,Flat,2,45,0,Ground floor,0,477.42,700
104763,Castelli Romani,Flat,3,35,1,Upper,1,209.65,400
102919,Termini,Flat,3,85,1,Upper,4,439.41,1200
105779,Piazza Navona,Flat,3,70,1,Upper,2,901.36,1800
102232,Cassia,Flat,2,45,1,Upper,4,318.64,700
102921,Ostia,Penthouse,3,100,1,Upper,5,446.99,1100
104164,Piazza Navona,Flat,2,60,1,Upper,2,277.07,1400
105565,Monte sacro,Flat,2,55,0,Upper,3,302.56,800
104607,Parioli,Flat,3,115,0,Ground floor,0,887.54,1600
103881,Collatino,Flat,2,75,1,Ground floor,0,144.09,850
105573,Castelli Romani,Flat,2,55,0,Mezzanine,"0.5",138.63,450
103600,Monte sacro,Flat,2,50,1,Ground floor,0,182.01,700
103904,Marconi,Flat,2,70,1,Upper,6,153.73,750
105851,Collatino,Flat,3,100,1,Upper,2,365.13,850
105031,Cinecittà,Flat,2,75,1,Upper,7,296.34,750
104067,Ostia,Flat,3,70,1,Upper,1,122.13,750
102036,Collatino,Flat,3,85,1,Ground floor,0,348.57,900
103795,Marconi,Flat,2,65,1,Upper,3,203.16,850
103611,Ostia,Flat,3,80,1,Upper,1,337.59,800
102499,EUR,Flat,2,40,0,Ground floor,0,649.85,650
103977,Piazza Navona,Flat,2,65,1,Upper,1,259.92,950
105584,Prati,Flat,3,55,1,Upper,3,368.38,900
104678,Collatino,Flat,3,85,1,Upper,4,487.70,850
104917,Cinecittà,Flat,2,50,1,Upper,1,204.46,650
103051,Infernetto,Flat,4,70,1,Ground floor,0,57.05,700
105627,Castelli Romani,Flat,2,35,1,Upper,5,180.92,500
